Panel curve /home/ian/src/embedded-mcp/Logs/bench/panel-iv-2026-08-24_145423.json: Voc 7.711 V, Isc 0.1935 A, MPP 1.0981 W @ 6.249 V / 0.1757 A (140 points) -- CH1 follows this curve (alpha 0.4, tick 0.0 s)
DMM: Keysight Technologies,34461A,MY53222530,A.02.14-02.40-02.14-00.49-01-01
Resting V_bat: 0.0176 V
NOTE: resting V_bat 0.0176 V is below 2.5 V (protection latched / deeply discharged) -- proceeding; the charger is expected to recover it.
CH2 series ammeter: 0.000 V source, range 3.0 A, compliance +/-3.0 A | CH1 solar: curve follower from Voc 7.711 V, +0.2128/-0.01 A
CH1 on: 7.72377 V (set 7.7114 V; sag under load is panel behavior)
waiting 3.0 s for the board to boot from solar...
CH2 on: 0.0 V across the ammeter (0 near-zero = healthy loop; boot-loop transients are expected and bounded by compliance)
========================================================================
FIRST SAMPLE: i_chg = +0.3475 A (i2_raw +0.3475 A, --sign +1) -- if this is negative while the battery is charging, rerun with --sign -1
========================================================================
[0:46:58] #1410 V_bat=3.2531 V i_chg=+0.2472 A P_in=1.095 W Ah=0.2018 Wh=0.6231 eff=73.4% flags=-
[0:47:28] #1425 V_bat=3.2547 V i_chg=+0.2470 A P_in=1.095 W Ah=0.2039 Wh=0.6298 eff=73.4% flags=-
[0:47:58] #1440 V_bat=3.2563 V i_chg=+0.2469 A P_in=1.095 W Ah=0.2059 Wh=0.6365 eff=73.4% flags=-
[0:48:28] #1455 V_bat=3.2578 V i_chg=+0.2468 A P_in=1.095 W Ah=0.2080 Wh=0.6432 eff=73.4% flags=-
[0:48:58] #1470 V_bat=3.2592 V i_chg=+0.2467 A P_in=1.095 W Ah=0.2101 Wh=0.6499 eff=73.4% flags=-
[0:49:28] #1485 V_bat=3.2605 V i_chg=+0.2467 A P_in=1.095 W Ah=0.2121 Wh=0.6566 eff=73.4% flags=-
[0:49:58] #1500 V_bat=3.2617 V i_chg=+0.2466 A P_in=1.095 W Ah=0.2142 Wh=0.6633 eff=73.4% flags=-
[0:50:28] #1515 V_bat=3.2628 V i_chg=+0.2465 A P_in=1.095 W Ah=0.2162 Wh=0.6700 eff=73.4% flags=-
[0:50:58] #1530 V_bat=3.2638 V i_chg=+0.2465 A P_in=1.095 W Ah=0.2183 Wh=0.6767 eff=73.4% flags=-
[0:51:28] #1545 V_bat=3.2646 V i_chg=+0.2464 A P_in=1.095 W Ah=0.2203 Wh=0.6834 eff=73.4% flags=-
[0:51:58] #1560 V_bat=3.2654 V i_chg=+0.2464 A P_in=1.095 W Ah=0.2224 Wh=0.6901 eff=73.4% flags=-
[0:52:28] #1575 V_bat=3.2660 V i_chg=+0.2463 A P_in=1.095 W Ah=0.2244 Wh=0.6968 eff=73.4% flags=-
[0:52:58] #1590 V_bat=3.2665 V i_chg=+0.2463 A P_in=1.095 W Ah=0.2265 Wh=0.7035 eff=73.4% flags=-
[0:53:28] #1605 V_bat=3.2670 V i_chg=+0.2463 A P_in=1.095 W Ah=0.2286 Wh=0.7102 eff=73.4% flags=-
[0:53:58] #1620 V_bat=3.2674 V i_chg=+0.2463 A P_in=1.095 W Ah=0.2306 Wh=0.7169 eff=73.5% flags=-
[0:54:28] #1635 V_bat=3.2678 V i_chg=+0.2462 A P_in=1.095 W Ah=0.2327 Wh=0.7237 eff=73.5% flags=-
[0:54:58] #1650 V_bat=3.2681 V i_chg=+0.2462 A P_in=1.095 W Ah=0.2347 Wh=0.7303 eff=73.5% flags=-
[0:55:28] #1665 V_bat=3.2684 V i_chg=+0.2462 A P_in=1.095 W Ah=0.2368 Wh=0.7370 eff=73.5% flags=-
[0:55:58] #1680 V_bat=3.2686 V i_chg=+0.2462 A P_in=1.095 W Ah=0.2388 Wh=0.7437 eff=73.5% flags=-
[0:56:28] #1695 V_bat=3.2688 V i_chg=+0.2462 A P_in=1.095 W Ah=0.2409 Wh=0.7505 eff=73.5% flags=-
[0:56:58] #1710 V_bat=3.2690 V i_chg=+0.2462 A P_in=1.095 W Ah=0.2429 Wh=0.7572 eff=73.5% flags=-
[0:57:28] #1725 V_bat=3.2692 V i_chg=+0.2461 A P_in=1.095 W Ah=0.2450 Wh=0.7639 eff=73.4% flags=-
[0:57:58] #1740 V_bat=3.2694 V i_chg=+0.2461 A P_in=1.095 W Ah=0.2470 Wh=0.7706 eff=73.5% flags=-
[0:58:28] #1755 V_bat=3.2695 V i_chg=+0.2461 A P_in=1.095 W Ah=0.2491 Wh=0.7773 eff=73.5% flags=-
[0:58:58] #1770 V_bat=3.2697 V i_chg=+0.2461 A P_in=1.095 W Ah=0.2511 Wh=0.7840 eff=73.5% flags=-
[0:59:28] #1785 V_bat=3.2698 V i_chg=+0.2461 A P_in=1.095 W Ah=0.2532 Wh=0.7907 eff=73.5% flags=-
[0:59:58] #1800 V_bat=3.2699 V i_chg=+0.2461 A P_in=1.095 W Ah=0.2552 Wh=0.7974 eff=73.5% flags=-
[1:00:28] #1815 V_bat=3.2701 V i_chg=+0.2461 A P_in=1.095 W Ah=0.2573 Wh=0.8041 eff=73.5% flags=-
